編號, 發生星期, GPS經度, GPS緯度, 天候代碼, 天候名稱, 光線代碼, 光線名稱, 路面狀況-路面狀態代碼, 路面狀況名稱, 當事者性別代碼, 當事者性別名稱, 當事者年齡, 車種代碼, 車種名稱, 保護裝備代碼, 保護裝備名稱, 飲酒情形代碼, 飲酒情形名稱, 事故類別名稱
10612BFY00B0043,日,121.011309,24.786106,8,晴,1,日間自然光線,5,乾燥,2,女,37,30,機車, , ,  , ,A2
10612BFY00B0044,日,121.013653,24.788123,8,晴,1,日間自然光線,5,乾燥,2,女,53,20,小客車, , ,  , ,A2
10612BFY00B0045,日,120.993602,24.798872,8,晴,1,日間自然光線,5,乾燥,1,男,82,30,機車, , ,  , ,A2
10612BFY00B0046,五,120.98465,24.797033,8,晴,1,日間自然光線,5,乾燥,2,女,18,80,人, , ,  , ,A2
10612BFY00B0047,日,120.96311,24.797984,8,晴,1,日間自然光線,5,乾燥,1,男,64,20,小客車, , ,  , ,A2
10612BFY00B0048,日,120.947086,24.77734,8,晴,1,日間自然光線,5,乾燥,1,男,20,30,機車, , ,  , ,A2
10612BFY00B0049,日,120.967326,24.778961,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,42,20,小客車, , ,  , ,A2
10612BFY00B0050,一,120.936134,24.840408,8,晴,1,日間自然光線,5,乾燥,1,男,32,30,機車, , ,  , ,A2
10612BFY00B0051,一,120.974025,24.793685,8,晴,1,日間自然光線,5,乾燥,1,男,50,20,小客車, , ,  , ,A2
10612BFY00B0052,一,120.967314,24.803333,8,晴,1,日間自然光線,5,乾燥,1,男,37,20,小客車, , ,  , ,A2
10612BFY00B0053,一,120.966758,24.814625,8,晴,1,日間自然光線,5,乾燥,1,男,40,20,小客車, , ,  , ,A2
10612BFY00B0054,一,121.023723,24.781568,8,晴,1,日間自然光線,5,乾燥,2,女,50,20,小客車, , ,  , ,A2
10612BFY00B0056,一,120.955381,24.831189,8,晴,1,日間自然光線,5,乾燥,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A2
10612BFY00B0057,一,121.006233,24.789924,8,晴,1,日間自然光線,5,乾燥,1,男,38,20,小客車, , ,  , ,A2
10612BFY00B0058,一,120.956616,24.789562,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,81,20,小客車, , ,  , ,A2
10612BFY00B0059,一,120.968226,24.807105,8,晴,1,日間自然光線,5,乾燥,2,女,50,20,小客車, , ,  , ,A2
10612BFY00B0060,一,120.989147,24.812566,8,晴,1,日間自然光線,5,乾燥,2,女,70,20,小客車, , ,  , ,A2
10612BFY00B0061,一,120.965946,24.810073,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,51,20,小客車, , ,  , ,A2
10612BFY00B0062,一,120.971119,24.798446,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,32,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0063,日,120.995424,24.80206,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,52,20,小客車, , ,  , ,A2
10612BFY00B0064,日,120.965592,24.806686,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,38,20,小客車, , ,  , ,A2
10612BFY00B0065,一,120.992162,24.814688,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,36,20,小客車, , ,  , ,A2
10612BFY00B0066,一,120.972376,24.802204,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,52,20,小客車, , ,  , ,A2
10612BFY00B0067,一,120.947475,24.823868,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,19,20,小客車, , ,  , ,A2
10612BFY00B0068,二,120.974026,24.809403,8,晴,1,日間自然光線,5,乾燥,1,男,38,20,小客車, , ,  , ,A2
10612BFY00B0069,一,120.972141,24.804161,8,晴,1,日間自然光線,5,乾燥,1,男,49,20,小客車, , ,  , ,A2
10612BFY00B0070,一,120.946047,24.793884,8,晴,1,日間自然光線,5,乾燥,2,女,21,30,機車, , ,  , ,A2
10612BFY00B0071,二,120.94982,24.800155,8,晴,1,日間自然光線,5,乾燥,2,女,37,20,小客車, , ,  , ,A2
10612BFY00B0072,二,120.941928,24.79226,7,陰,1,日間自然光線,5,乾燥,1,男,22,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0073,二,120.972951,24.770869,8,晴,1,日間自然光線,5,乾燥,2,女,44,20,小客車, , ,  , ,A2
10612BFY00B0074,一,120.972888,24.796498,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,26,30,機車, , ,  , ,A2
10612BFY00B0075,一,120.978897,24.808961,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,43,20,小客車, , ,  , ,A2
10612BFY00B0076,二,120.963812,24.807256,7,陰,1,日間自然光線,5,乾燥,2,女,44,30,機車, , ,  , ,A2
10612BFY00B0077,二,120.94283,24.776337,8,晴,1,日間自然光線,5,乾燥,1,男,34,20,小客車, , ,  , ,A2
10612BFY00B0078,二,120.982951,24.777864,8,晴,1,日間自然光線,5,乾燥,1,男,26,30,機車, , ,  , ,A2
10612BFY00B0079,二,120.998327,24.818246,8,晴,1,日間自然光線,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10612BFY00B0080,三,120.968589,24.813805,8,晴,1,日間自然光線,5,乾燥,1,男,27,20,小客車, , ,  , ,A2
10612BFY00B0081,二,121.017528,24.791004,8,晴,1,日間自然光線,5,乾燥,1,男,35,20,小客車, , ,  , ,A2
10612BFY00B0082,三,120.973053,24.794202,8,晴,1,日間自然光線,5,乾燥,1,男,18,30,機車, , ,  , ,A2
10612BFY00B0083,三,120.972901,24.795055,8,晴,1,日間自然光線,5,乾燥,2,女,33,20,小客車, , ,  , ,A2
10612BFY00B0084,二,120.944549,24.796368,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,36,20,小客車, , ,  , ,A2
10612BFY00B0085,三,120.967695,24.796069,8,晴,1,日間自然光線,5,乾燥,1,男,19,20,小客車, , ,  , ,A2
10612BFY00B0086,二,120.947429,24.767575,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,33,20,小客車, , ,  , ,A2
10612BFY00B0087,三,121.012206,24.783303,8,晴,1,日間自然光線,5,乾燥,1,男,42,20,小客車, , ,  , ,A2
10612BFY00B0088,二,120.911344,24.75872,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,47,20,小客車, , ,  , ,A2
10612BFY00B0089,三,120.963685,24.806994,8,晴,1,日間自然光線,5,乾燥,1,男,23,20,小客車, , ,  , ,A2
10612BFY00B0090,三,120.977942,24.814415,7,陰,1,日間自然光線,5,乾燥,2,女,53,20,小客車, , ,  , ,A2
10612BFY00B0091,三,120.964725,24.797901,8,晴,1,日間自然光線,5,乾燥,1,男,66,20,小客車, , ,  , ,A2
10612BFY00B0092,二,120.980136,24.803404,7,陰,1,日間自然光線,5,乾燥,1,男,48,20,小客車, , ,  , ,A2
10612BFY00B0093,二,120.988234,24.786106,7,陰,1,日間自然光線,5,乾燥,2,女,58,20,小客車, , ,  , ,A2
10612BFY00B0094,三,120.979566,24.795112,8,晴,1,日間自然光線,5,乾燥,2,女,37,20,小客車, , ,  , ,A2
10612BFY00B0095,五,120.967302,24.806517,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,34,20,小客車, , ,  , ,A2
10612BFY00B0096,三,120.963947,24.801806,7,陰,1,日間自然光線,5,乾燥,1,男,60,30,機車, , ,  , ,A2
10612BFY00B0097,二,121.025487,24.776934,7,陰,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,53,20,小客車, , ,  , ,A2
10612BFY00B0098,六,120.985141,24.807587,8,晴,1,日間自然光線,5,乾燥,1,男,43,10,大客車, , ,  , ,A2
10612BFY00B0099,日,120.980794,24.812072,8,晴,1,日間自然光線,5,乾燥,1,男,56,20,小客車, , ,  , ,A2
10612BFY00B0100,三,120.970896,24.813961,8,晴,1,日間自然光線,5,乾燥,1,男,52,20,小客車, , ,  , ,A2
10612BFY00B0101,一,121.021271,24.776044,8,晴,1,日間自然光線,5,乾燥,2,女,41,20,小客車, , ,  , ,A2
10612BFY00B0102,一,120.912609,24.76128,8,晴,1,日間自然光線,5,乾燥,1,男,57,20,小客車, , ,  , ,A2
10612BFY00B0103,三,120.966458,24.813664,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,42,30,機車, , ,  , ,A2
10612BFY00B0104,三,120.949535,24.798516,7,陰,1,日間自然光線,5,乾燥,1,男,25,20,小客車, , ,  , ,A2
10612BFY00B0105,二,120.949535,24.798516,8,晴,1,日間自然光線,5,乾燥,1,男,30,30,機車, , ,  , ,A2
10612BFY00B0106,三,120.971479,24.806522,7,陰,1,日間自然光線,5,乾燥,1,男,59,20,小客車, , ,  , ,A2
10612BFY00B0107,四,120.975072,24.792826,7,陰,1,日間自然光線,4,濕潤,2,女,38,20,小客車, , ,  , ,A2
10612BFY00B0108,二,120.916333,24.78467,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,27,20,小客車, , ,  , ,A2
10612BFY00B0109,三,120.967919,24.786705,7,陰,1,日間自然光線,2,油滑,1,男,51,20,小客車, , ,  , ,A2
10612BFY00B0110,二,121.002903,24.798208,8,晴,1,日間自然光線,5,乾燥,2,女,60,20,小客車, , ,  , ,A2
10612BFY00B0111,三,121.024709,24.775764,8,晴,1,日間自然光線,5,乾燥,1,男,31,20,小客車, , ,  , ,A2
10612BFY00B0112,三,120.993054,24.803195,7,陰,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,56,20,小客車, , ,  , ,A2
10612BFY00B0113,三,120.985643,24.797553,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,33,20,小客車, , ,  , ,A2
10612BFY00B0114,三,120.970545,24.81129,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,37,20,小客車, , ,  , ,A2
10612BFY00B0115,四,120.997276,24.800393,6,雨,1,日間自然光線,4,濕潤,1,男,26,30,機車, , ,  , ,A2
10612BFY00B0116,四,121.013685,24.788147,8,晴,1,日間自然光線,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10612BFY00B0117,四,120.968396,24.79392,7,陰,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,38,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0118,一,120.975361,24.796607,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,32,20,小客車, , ,  , ,A2
10612BFY00B0119,四,120.987755,24.781335,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,60,30,機車, , ,  , ,A2
10612BFY00B0120,二,120.971825,24.802127,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,54,20,小客車, , ,  , ,A2
10612BFY00B0121,三,120.970967,24.804242,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,25,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0122,三,120.941695,24.794858,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10612BFY00B0123,三,120.968287,24.800101,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,37,20,小客車, , ,  , ,A2
10612BFY00B0124,三,120.982462,24.80246,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,57,20,小客車, , ,  , ,A2
10612BFY00B0125,四,120.970918,24.811529,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,50,30,機車, , ,  , ,A2
10612BFY00B0126,五,120.962211,24.791651,8,晴,1,日間自然光線,5,乾燥,1,男,27,20,小客車, , ,  , ,A2
10612BFY00B0127,五,120.964095,24.796389,8,晴,1,日間自然光線,5,乾燥,1,男,29,10,大客車, , ,  , ,A2
10612BFY00B0128,一,120.967492,24.799368,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,30,20,小客車, , ,  , ,A2
10612BFY00B0129,五,120.952553,24.796493,8,晴,1,日間自然光線,5,乾燥,1,男,51,20,小客車, , ,  , ,A2
10612BFY00B0130,五,120.951523,24.799713,8,晴,1,日間自然光線,5,乾燥,1,男,47,20,小客車, , ,  , ,A2
10612BFY00B0131,五,120.984546,24.815047,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,35,20,小客車, , ,  , ,A2
10612BFY00B0132,五,120.973662,24.792179,8,晴,1,日間自然光線,5,乾燥,1,男,22,30,機車, , ,  , ,A2
10612BFY00B0133,五,120.936159,24.841303,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,43,20,小客車, , ,  , ,A2
10612BFY00B0134,五,120.975693,24.811695,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,55,30,機車, , ,  , ,A2
10612BFY00B0135,五,120.955862,24.795676,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,25,20,小客車, , ,  , ,A2
10612BFY00B0136,五,120.968253,24.801553,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,19,30,機車, , ,  , ,A2
10612BFY00B0137,五,120.968634,24.806593,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,32,20,小客車, , ,  , ,A2
10612BFY00B0138,六,120.975089,24.7964,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,25,20,小客車, , ,  , ,A2
10612BFY00B0139,六,120.952637,24.796588,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,33,20,小客車, , ,  , ,A2
10612BFY00B0140,五,120.968412,24.800653,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,43,20,小客車, , ,  , ,A2
10612BFY00B0141,五,120.960689,24.809575,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,27,20,小客車, , ,  , ,A2
10612BFY00B0142,六,120.937485,24.790983,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,21,30,機車, , ,  , ,A2
10612BFY00B0143,五,120.916886,24.730304,7,陰,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,41,30,機車, , ,  , ,A2
10612BFY00B0144,六,120.974269,24.81421,6,雨,1,日間自然光線,4,濕潤,1,男,48,30,機車, , ,  , ,A2
10612BFY00B0145,五,120.965759,24.77073,8,晴,1,日間自然光線,5,乾燥,1,男,20,30,機車, , ,  , ,A2
10612BFY00B0146,六,120.956343,24.749646,6,雨,1,日間自然光線,4,濕潤,1,男,36,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0147,五,120.988172,24.821717,8,晴,4,夜間(或隧道、地下道、涵洞)無照明,5,乾燥,1,男,25,20,小客車, , ,  , ,A2
10612BFY00B0148,六,120.965806,24.772024,6,雨,1,日間自然光線,4,濕潤,2,女,48,30,機車, , ,  , ,A2
10612BFY00B0149,五,120.988473,24.821795, , , , , , ,1,男,27,20,小客車, , ,  , ,A2
10612BFY00B0150,五,121.019878,24.782591,8,晴,1,日間自然光線,5,乾燥,1,男,29,30,機車, , ,  , ,A2
10612BFY00B0151,五,120.964643,24.806105,8,晴,1,日間自然光線,5,乾燥,2,女,30,20,小客車, , ,  , ,A2
10612BFY00B0152,三,121.012881,24.795778,8,晴,1,日間自然光線,5,乾燥,1,男,18,30,機車, , ,  , ,A2
10612BFY00B0153,三,120.99581,24.797648,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,28,20,小客車, , ,  , ,A2
10612BFY00B0154,三,121.000653,24.793857,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,27,30,機車, , ,  , ,A2
10612BFY00B0155,四,121.026571,24.775547,6,雨,1,日間自然光線,4,濕潤,1,男,47,20,小客車, , ,  , ,A2
10612BFY00B0156,六,120.983146,24.802245,7,陰,1,日間自然光線,5,乾燥,1,男,58,20,小客車, , ,  , ,A2
10612BFY00B0157,六,120.952316,24.799455,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,70,30,機車, , ,  , ,A2
10612BFY00B0158,六,120.995704,24.819633,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,60,20,小客車, , ,  , ,A2
10612BFY00B0159,五,120.947475,24.823868,8,晴,1,日間自然光線,5,乾燥,1,男,61,20,小客車, , ,  , ,A2
10612BFY00B0160,六,120.962417,24.806175,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,30,20,小客車, , ,  , ,A2
10612BFY00B0161,六,120.97721,24.813554,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,45,20,小客車, , ,  , ,A2
10612BFY00B0162,六,120.937704,24.843087,7,陰,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,25,30,機車, , ,  , ,A2
10612BFY00B0163,五,120.966272,24.792055,8,晴,1,日間自然光線,5,乾燥,1,男,32,30,機車, , ,  , ,A2
10612BFY00B0164,六,120.948337,24.795719,6,雨,2,晨或暮光,4,濕潤,1,男,39,20,小客車, , ,  , ,A2
10612BFY00B0165,三,120.963315,24.807482,8,晴,1,日間自然光線,5,乾燥,1,男,41,20,小客車, , ,  , ,A2
10612BFY00B0166,三,121.015387,24.784234,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,28,20,小客車, , ,  , ,A2
10612BFY00B0167,三,120.964298,24.796499,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,43,20,小客車, , ,  , ,A2
10612BFY00B0168,六,120.964263,24.807578,7,陰,2,晨或暮光,5,乾燥,1,男,39,60,慢車, , ,  , ,A2
10612BFY00B0169,三,120.965854,24.801696,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,39,20,小客車, , ,  , ,A2
10612BFY00B0170,六,120.983502,24.809474,8,晴,1,日間自然光線,5,乾燥,1,男,41,20,小客車, , ,  , ,A2
10612BFY00B0171,四,120.973742,24.795569,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,61,30,機車, , ,  , ,A2
10612BFY00B0172,六,120.967372,24.813703,6,雨,1,日間自然光線,4,濕潤,2,女,67,20,小客車, , ,  , ,A2
10612BFY00B0173,六,120.968935,24.810294,7,陰,1,日間自然光線,4,濕潤,1,男,24,20,小客車, , ,  , ,A2
10612BFY00B0174,六,120.938112,24.805357,8,晴,1,日間自然光線,5,乾燥,1,男,27,30,機車, , ,  , ,A2
10612BFY00B0175,六,120.964977,24.797819,8,晴,1,日間自然光線,5,乾燥,1,男,62,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0176,二,120.98709,24.801126,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,20,20,小客車, , ,  , ,A2
10612BFY00B0177,日,120.977205,24.814141,8,晴,1,日間自然光線,5,乾燥,2,女,37,30,機車, , ,  , ,A2
10612BFY00B0178,三,120.978194,24.797716,8,晴,1,日間自然光線,5,乾燥,2,女,60,20,小客車, , ,  , ,A2
10612BFY00B0179,六,121.007357,24.797686,8,晴,1,日間自然光線,5,乾燥,1,男,35,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0180,六,120.976657,24.814077,8,晴,1,日間自然光線,5,乾燥,1,男,48,20,小客車, , ,  , ,A2
10612BFY00B0181,五,120.932731,24.789622,8,晴,1,日間自然光線,5,乾燥,1,男,67,20,小客車, , ,  , ,A2
10612BFY00B0182,日,120.980402,24.813571,8,晴,1,日間自然光線,5,乾燥,1,男,55,20,小客車, , ,  , ,A2
10612BFY00B0183,一,120.961175,24.808202,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,30,20,小客車, , ,  , ,A2
10612BFY00B0184,日,120.968745,24.803238,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,44,20,小客車, , ,  , ,A2
10612BFY00B0185,日,120.985288,24.81511,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,26,20,小客車, , ,  , ,A2
10612BFY00B0186,一,120.99847,24.802824,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,66,30,機車, , ,  , ,A2
10612BFY00B0187,五,120.972509,24.796509,8,晴,1,日間自然光線,5,乾燥,2,女,45,30,機車, , ,  , ,A2
10612BFY00B0188,日,121.020012,24.778186,8,晴,2,晨或暮光,5,乾燥,1,男,50,20,小客車, , ,  , ,A2
10612BFY00B0189,一,120.977304,24.814399,8,晴,1,日間自然光線,5,乾燥,1,男,22,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0190,一,120.971041,24.804122,8,晴,1,日間自然光線,5,乾燥,1,男,33,20,小客車, , ,  , ,A2
10612BFY00B0191,二,120.969166,24.797283,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,63,20,小客車, , ,  , ,A2
10612BFY00B0192,五,120.983704,24.803728,8,晴,1,日間自然光線,5,乾燥,4,肇事逃逸尚未查獲,-1,20,小客車, , ,  , ,A2
10612BFY00B0193,六,120.990171,24.804599,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,37,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0194,一,120.958038,24.800221,8,晴,1,日間自然光線,5,乾燥,2,女,38,20,小客車, , ,  , ,A2
10612BFY00B0195,日,120.962866,24.796908,8,晴,1,日間自然光線,5,乾燥,2,女,18,30,機車, , ,  , ,A2
10612BFY00B0196,一,120.967018,24.803189, , , , , , ,1,男,15,30,機車, , ,  , ,A2
10612BFY00B0197,一,120.957617,24.799799,8,晴,1,日間自然光線,5,乾燥,1,男,18,30,機車, , ,  , ,A2
10612BFY00B0198,五,120.972826,24.811149,8,晴,1,日間自然光線,5,乾燥,1,男,61,20,小客車, , ,  , ,A2
10612BFY00B0199,一,121.022204,24.784047,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,60,20,小客車, , ,  , ,A2
10612BFY00B0200,六,120.979659,24.814243,8,晴,1,日間自然光線,5,乾燥,2,女,47,20,小客車, , ,  , ,A2
10612BFY00B0201,一,120.975271,24.81577,8,晴,1,日間自然光線,5,乾燥,2,女,55,20,小客車, , ,  , ,A2
10612BFY00B0202,五,121.003579,24.799913,8,晴,1,日間自然光線,5,乾燥,2,女,49,20,小客車, , ,  , ,A2
10612BFY00B0203,一,120.96696,24.809009,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,57,30,機車, , ,  , ,A2
10612BFY00B0204,一,120.935784,24.839868,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,40,20,小客車, , ,  , ,A2
10612BFY00B0205,一,120.965366,24.81273,8,晴,1,日間自然光線,5,乾燥,2,女,22,30,機車, , ,  , ,A2
10612BFY00B0206,一,120.96696,24.809009,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10612BFY00B0207,二,121.006186,24.795367,8,晴,1,日間自然光線,4,濕潤,1,男,56,20,小客車, , ,  , ,A2
10612BFY00B0208,一,120.962168,24.805774,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,46,20,小客車, , ,  , ,A2
10612BFY00B0209,二,121.026917,24.775304,6,雨,1,日間自然光線,4,濕潤,2,女,35,20,小客車, , ,  , ,A2
10612BFY00B0210,日,120.981596,24.800117,8,晴,1,日間自然光線,5,乾燥,1,男,59,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0211,六,120.97084,24.814616,6,雨,1,日間自然光線,4,濕潤,2,女,45,20,小客車, , ,  , ,A2
10612BFY00B0212,二,120.997936,24.798403,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,38,30,機車, , ,  , ,A2
10612BFY00B0213,二,121.017398,24.783385,6,雨,1,日間自然光線,4,濕潤,2,女,28,20,小客車, , ,  , ,A2
10612BFY00B0214,二,120.960721,24.796172,8,晴,1,日間自然光線,5,乾燥,1,男,16,30,機車, , ,  , ,A2
10612BFY00B0215,二,120.965116,24.808595,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10612BFY00B0216,二,120.917596,24.774336,8,晴,1,日間自然光線,5,乾燥,1,男,50,12,全聯結車, , ,  , ,A2
10612BFY00B0217,二,120.950594,24.7991,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,26,20,小客車, , ,  , ,A2
10612BFY00B0218,二,120.991659,24.814277,8,晴,1,日間自然光線,5,乾燥,1,男,34,20,小客車, , ,  , ,A2
10612BFY00B0219,三,120.987061,24.801012,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,32,20,小客車, , ,  , ,A2
10612BFY00B0220,三,120.942079,24.796951,8,晴,1,日間自然光線,5,乾燥,1,男,22,20,小客車, , ,  , ,A2
10612BFY00B0221,二,121.019177,24.776815,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,27,30,機車, , ,  , ,A2
10612BFY00B0222,二,120.994218,24.799987,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,31,20,小客車, , ,  , ,A2
10612BFY00B0223,六,120.975814,24.811739,8,晴,1,日間自然光線,5,乾燥,2,女,31,20,小客車, , ,  , ,A2
10612BFY00B0224,三,120.952349,24.796604,8,晴,1,日間自然光線,5,乾燥,1,男,32,21,小貨車(含客、貨兩用), , ,  , ,A2
10612BFY00B0225,三,121.012162,24.791572,8,晴,1,日間自然光線,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10612BFY00B0226,三,120.996238,24.821243,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,37,11,大貨車, , ,  , ,A2
10612BFY00B0227,一,120.960505,24.80841,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,39,20,小客車, , ,  , ,A2
10612BFY00B0228,三,120.964837,24.807958,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,48,20,小客車, , ,  , ,A2
10612BFY00B0229,四,120.968142,24.807275,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,22,20,小客車, , ,  , ,A2
10612BFY00B0230,四,120.985233,24.81492,8,晴,1,日間自然光線,5,乾燥,2,女,64,30,機車, , ,  , ,A2
10612BFY00B0231,三,120.983432,24.777121,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,52,20,小客車, , ,  , ,A2
10612BFY00B0233,三,120.943809,24.79607,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,20,30,機車, , ,  , ,A2
10612BFY00B0234,三,120.955328,24.798194,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,40,80,人, , ,  , ,A2
10612BFY00B0235,三,120.960385,24.803307,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,54,20,小客車, , ,  , ,A2
10612BFY00B0236,四,120.94524,24.835687,8,晴,1,日間自然光線,5,乾燥,1,男,27,21,小貨車(含客、貨兩用), , ,  , ,A2
