編號, 發生星期, GPS經度, GPS緯度, 天候代碼, 天候名稱, 光線代碼, 光線名稱, 路面狀況-路面狀態代碼, 路面狀況名稱, 當事者性別代碼, 當事者性別名稱, 當事者年齡, 車種代碼, 車種名稱, 保護裝備代碼, 保護裝備名稱, 飲酒情形代碼, 飲酒情形名稱, 事故類別名稱
10612BFY00C0423,五,120.97463,24.804307,1,暴雨, , , , ,2,女,44,B0,小客車, , ,  , ,A3
10612BFY00C0424,日,120.967884,24.820857,1,暴雨, , , , ,1,男,55,A0,大客車, , ,  , ,A3
10612BFY00C0425,一,120.968134,24.79986,1,暴雨, , , , ,3,無或物(動物、堆置物),-1,  , , , ,  , ,A3
10612BFY00C0426,六,120.93026,24.779822,1,暴雨, , , , ,2,女,50,B0,小客車, , ,  , ,A3
10612BFY00C0427,六,120.987065,24.810994,1,暴雨, , , , ,1,男,24,A1,大貨車, , ,  , ,A3
10612BFY00C0428,五,120.969676,24.782848,1,暴雨, , , , ,2,女,35,F0,慢車, , ,  , ,A3
10612BFY00C0429,六,121.002218,24.792752,1,暴雨, , , , ,1,男,41,A1,大貨車, , ,  , ,A3
10612BFY00C0430,六,120.910428,24.738985,1,暴雨, , , , ,2,女,35,C0,機車, , ,  , ,A3
10612BFY00C0431,二,120.968745,24.803238,1,暴雨, , , , ,2,女,35,C0,機車, , ,  , ,A3
10612BFY00C0432,三,120.972103,24.819186,1,暴雨, , , , ,2,女,35,C0,機車, , ,  , ,A3
10612BFY00C0433,六,120.993853,24.798415,1,暴雨, , , , ,2,女,35,C0,機車, , ,  , ,A3
10612BFY00C0434,六,120.990624,24.804605,1,暴雨, , , , ,2,女,35,C0,機車, , ,  , ,A3
10612BFY00C0435,一,120.98623,24.810859,1,暴雨, , , , ,2,女,71,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0436,六,120.992292,24.814599,1,暴雨, , , , ,1,男,37,B0,小客車, , ,  , ,A3
10612BFY00C0437,二,121.010539,24.785008,1,暴雨, , , , ,1,男,37,C0,機車, , ,  , ,A3
10612BFY00C0438,二,120.94785,24.776955,1,暴雨, , , , ,1,男,39,B0,小客車, , ,  , ,A3
10612BFY00C0439,六,120.969247,24.797346,1,暴雨, , , , ,2,女,60,B0,小客車, , ,  , ,A3
10612BFY00C0440,六,120.973228,24.812958,1,暴雨, , , , ,1,男,28,B0,小客車, , ,  , ,A3
10612BFY00C0441,日,120.928405,24.787326,1,暴雨, , , , ,1,男,26,B0,小客車, , ,  , ,A3
10612BFY00C0442,日,120.965964,24.808366,1,暴雨, , , , ,1,男,23,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0443,四,121.001278,24.801897,1,暴雨, , , , ,1,男,44,B0,小客車, , ,  , ,A3
10612BFY00C0445,日,120.969415,24.803092,1,暴雨, , , , ,1,男,34,B0,小客車, , ,  , ,A3
10612BFY00C0446,六,120.953335,24.790919,1,暴雨, , , , ,1,男,45,A1,大貨車, , ,  , ,A3
10612BFY00C0447,六,121.015558,24.7932,1,暴雨, , , , ,1,男,35,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0448,六,120.968576,24.804802,1,暴雨, , , , ,1,男,30,C0,機車, , ,  , ,A3
10612BFY00C0449,日,120.971017,24.804093,1,暴雨, , , , ,1,男,25,C0,機車, , ,  , ,A3
10612BFY00C0450,日,120.980549,24.813399,1,暴雨, , , , ,2,女,59,B0,小客車, , ,  , ,A3
10612BFY00C0451,日,120.968817,24.808425,1,暴雨, , , , ,2,女,24,C0,機車, , ,  , ,A3
10612BFY00C0452,一,120.967798,24.799631,1,暴雨, , , , ,2,女,58,C0,機車, , ,  , ,A3
10612BFY00C0453,日,120.962907,24.782451,1,暴雨, , , , ,1,男,55,B0,小客車, , ,  , ,A3
10612BFY00C0454,日,120.936073,24.844268,1,暴雨, , , , ,1,男,43,B0,小客車, , ,  , ,A3
10612BFY00C0455,一,120.942349,24.851219,1,暴雨, , , , ,1,男,27,B0,小客車, , ,  , ,A3
10612BFY00C0456,一,120.908258,24.742716,1,暴雨, , , , ,2,女,34,B0,小客車, , ,  , ,A3
10612BFY00C0457,一,120.970985,24.804113,1,暴雨, , , , ,1,男,20,C0,機車, , ,  , ,A3
10612BFY00C0458,二,121.018457,24.77675,1,暴雨, , , , ,1,男,20,C0,機車, , ,  , ,A3
10612BFY00C0459,三,120.964309,24.812269,1,暴雨, , , , ,1,男,35,C0,機車, , ,  , ,A3
10612BFY00C0460,五,120.974064,24.825223,1,暴雨, , , , ,1,男,53,B0,小客車, , ,  , ,A3
10612BFY00C0461,日,120.957714,24.796852,1,暴雨, , , , ,2,女,20,C0,機車, , ,  , ,A3
10612BFY00C0462,六,120.919392,24.793652,1,暴雨, , , , ,1,男,42,C0,機車, , ,  , ,A3
10612BFY00C0463,日,120.94059,24.77789,1,暴雨, , , , ,1,男,24,C0,機車, , ,  , ,A3
10612BFY00C0464,一,120.925183,24.802864,1,暴雨, , , , ,1,男,23,C0,機車, , ,  , ,A3
10612BFY00C0465,日,120.976633,24.801897,1,暴雨, , , , ,1,男,55,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0466,一,120.993456,24.803005,1,暴雨, , , , ,1,男,27,B0,小客車, , ,  , ,A3
10612BFY00C0467,一,120.939292,24.778503,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,63,C0,機車, , ,  , ,A3
10612BFY00C0468,一,120.954991,24.813732,1,暴雨, , , , ,1,男,58,B0,小客車, , ,  , ,A3
10612BFY00C0469,六,120.972376,24.802204,1,暴雨, , , , ,1,男,25,B0,小客車, , ,  , ,A3
10612BFY00C0471,日,120.968394,24.793739,1,暴雨, , , , ,1,男,50,B0,小客車, , ,  , ,A3
10612BFY00C0472,一,120.941057,24.805258,1,暴雨, , , , ,1,男,48,B0,小客車, , ,  , ,A3
10612BFY00C0473,五,120.998519,24.796624,1,暴雨, , , , ,2,女,32,B0,小客車, , ,  , ,A3
10612BFY00C0474,六,121.024012,24.78127,1,暴雨, , , , ,2,女,51,B0,小客車, , ,  , ,A3
10612BFY00C0475,日,121.00961,24.781172,1,暴雨, , , , ,1,男,43,B0,小客車, , ,  , ,A3
10612BFY00C0476,日,121.012576,24.788829,1,暴雨, , , , ,1,男,34,B0,小客車, , ,  , ,A3
10612BFY00C0477,日,120.980434,24.803068,1,暴雨, , , , ,1,男,36,B0,小客車, , ,  , ,A3
10612BFY00C0478,一,120.899594,24.740319,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10612BFY00C0479,六,121.016035,24.792715,1,暴雨, , , , ,1,男,41,B0,小客車, , ,  , ,A3
10612BFY00C0480,六,120.969152,24.799471,1,暴雨, , , , ,2,女,30,B0,小客車, , ,  , ,A3
10612BFY00C0481,一,120.998961,24.798968,1,暴雨, , , , ,2,女,52,B0,小客車, , ,  , ,A3
10612BFY00C0482,一,120.948955,24.796573,1,暴雨, , , , ,1,男,45,B0,小客車, , ,  , ,A3
10612BFY00C0483,一,120.943906,24.797909,1,暴雨, , , , ,1,男,37,C0,機車, , ,  , ,A3
10612BFY00C0484,三,121.012533,24.78535,1,暴雨, , , , ,1,男,29,B0,小客車, , ,  , ,A3
10612BFY00C0485,三,120.978229,24.806981,1,暴雨, , , , ,2,女,18,C0,機車, , ,  , ,A3
10612BFY00C0486,四,120.937725,24.846176,1,暴雨, , , , ,1,男,39,B0,小客車, , ,  , ,A3
10612BFY00C0487,一,120.972103,24.819186,1,暴雨, , , , ,1,男,19,C0,機車, , ,  , ,A3
10612BFY00C0488,日,120.983146,24.802245,1,暴雨, , , , ,2,女,58,B0,小客車, , ,  , ,A3
10612BFY00C0489,五,120.980369,24.812663,1,暴雨, , , , ,1,男,61,B0,小客車, , ,  , ,A3
10612BFY00C0490,日,121.007854,24.788629,1,暴雨, , , , ,1,男,39,B0,小客車, , ,  , ,A3
10612BFY00C0491,五,120.975909,24.815354,1,暴雨, , , , ,2,女,61,C0,機車, , ,  , ,A3
10612BFY00C0492,一,121.021464,24.786309,1,暴雨, , , , ,2,女,35,B0,小客車, , ,  , ,A3
10612BFY00C0493,日,120.994771,24.816695,1,暴雨, , , , ,1,男,51,B0,小客車, , ,  , ,A3
10612BFY00C0494,一,120.964722,24.807688,1,暴雨, , , , ,1,男,25,B0,小客車, , ,  , ,A3
10612BFY00C0495,一,120.966886,24.804412,1,暴雨, , , , ,1,男,52,B0,小客車, , ,  , ,A3
10612BFY00C0496,二,120.962691,24.814316,1,暴雨, , , , ,1,男,33,B0,小客車, , ,  , ,A3
10612BFY00C0497,四,120.968554,24.790799,1,暴雨, , , , ,2,女,45,B0,小客車, , ,  , ,A3
10612BFY00C0498,二,120.923391,24.751966,1,暴雨, , , , ,2,女,26,B0,小客車, , ,  , ,A3
10612BFY00C0499,二,120.981671,24.811794,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10612BFY00C0500,二,120.953908,24.800639,1,暴雨, , , , ,2,女,35,B0,小客車, , ,  , ,A3
10612BFY00C0501,一,120.966004,24.797564,1,暴雨, , , , ,1,男,45,B0,小客車, , ,  , ,A3
10612BFY00C0502,一,120.974407,24.81605,1,暴雨, , , , ,2,女,64,C0,機車, , ,  , ,A3
10612BFY00C0503,日,120.999552,24.796875,1,暴雨, , , , ,2,女,72,B0,小客車, , ,  , ,A3
10612BFY00C0504,二,120.967954,24.813868,1,暴雨, , , , ,1,男,35,A0,大客車, , ,  , ,A3
10612BFY00C0505,二,120.982301,24.788288,1,暴雨, , , , ,3,無或物(動物、堆置物),-1,  , , , ,  , ,A3
10612BFY00C0506,一,120.966536,24.788981,1,暴雨, , , , ,1,男,49,B0,小客車, , ,  , ,A3
10612BFY00C0507,一,120.967476,24.793691,1,暴雨, , , , ,1,男,57,B0,小客車, , ,  , ,A3
10612BFY00C0508,三,120.921494,24.806576,1,暴雨, , , , ,1,男,30,C0,機車, , ,  , ,A3
10612BFY00C0509,一,120.999236,24.800821,1,暴雨, , , , ,2,女,50,B0,小客車, , ,  , ,A3
10612BFY00C0510,五,120.981005,24.811193,1,暴雨, , , , ,1,男,37,B0,小客車, , ,  , ,A3
10612BFY00C0511,一,120.951054,24.805424,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,H0,人, , ,  , ,A3
10612BFY00C0512,二,120.990244,24.799818,1,暴雨, , , , ,1,男,18,C0,機車, , ,  , ,A3
10612BFY00C0513,三,120.926184,24.791643,1,暴雨, , , , ,1,男,28,B0,小客車, , ,  , ,A3
10612BFY00C0514,二,120.978964,24.823199,1,暴雨, , , , ,2,女,40,B0,小客車, , ,  , ,A3
10612BFY00C0515,六,120.963143,24.793431,1,暴雨, , , , ,1,男,57,B0,小客車, , ,  , ,A3
10612BFY00C0516,五,120.961248,24.80544,1,暴雨, , , , ,1,男,44,C0,機車, , ,  , ,A3
10612BFY00C0517,二,121.011765,24.786014,1,暴雨, , , , ,1,男,59,B0,小客車, , ,  , ,A3
10612BFY00C0518,二,120.959376,24.808649,1,暴雨, , , , ,1,男,53,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0519,二,121.020402,24.786042,1,暴雨, , , , ,2,女,38,B0,小客車, , ,  , ,A3
10612BFY00C0520,二,120.974842,24.79285,1,暴雨, , , , ,1,男,54,A1,大貨車, , ,  , ,A3
10612BFY00C0521,二,121.025031,24.779001,1,暴雨, , , , ,1,男,28,B0,小客車, , ,  , ,A3
10612BFY00C0522,二,120.946117,24.796934,1,暴雨, , , , ,2,女,23,B0,小客車, , ,  , ,A3
10612BFY00C0523,六,120.97113,24.801719,1,暴雨, , , , ,1,男,29,B0,小客車, , ,  , ,A3
10612BFY00C0524,六,120.967039,24.774834,1,暴雨, , , , ,1,男,22,C0,機車, , ,  , ,A3
10612BFY00C0525,六,120.967372,24.771,1,暴雨, , , , ,2,女,63,C0,機車, , ,  , ,A3
10612BFY00C0526,三,120.96458,24.811866,1,暴雨, , , , ,2,女,20,C0,機車, , ,  , ,A3
10612BFY00C0527,三,120.972862,24.808317,1,暴雨, , , , ,1,男,20,C0,機車, , ,  , ,A3
10612BFY00C0528,三,120.937052,24.840819,1,暴雨, , , , ,1,男,38,C0,機車, , ,  , ,A3
10612BFY00C0529,二,120.956109,24.79657,1,暴雨, , , , ,1,男,58,C0,機車, , ,  , ,A3
10612BFY00C0531,二,120.946441,24.797098,1,暴雨, , , , ,1,男,67,B0,小客車, , ,  , ,A3
10612BFY00C0532,二,120.98088,24.814797,1,暴雨, , , , ,1,男,26,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0533,二,120.956233,24.797933,1,暴雨, , , , ,3,無或物(動物、堆置物),-1,  , , , ,  , ,A3
10612BFY00C0534,四,120.972621,24.794872,1,暴雨, , , , ,1,男,28,B0,小客車, , ,  , ,A3
10612BFY00C0535,三,120.961694,24.805678,1,暴雨, , , , ,1,男,44,B0,小客車, , ,  , ,A3
10612BFY00C0536,日,120.965042,24.811623,1,暴雨, , , , ,1,男,46,B0,小客車, , ,  , ,A3
10612BFY00C0537,三,120.954285,24.801115,1,暴雨, , , , ,2,女,24,B0,小客車, , ,  , ,A3
10612BFY00C0538,三,120.96738,24.813732,1,暴雨, , , , ,1,男,35,B0,小客車, , ,  , ,A3
10612BFY00C0539,四,121.013869,24.784279,1,暴雨, , , , ,1,男,20,B0,小客車, , ,  , ,A3
10612BFY00C0540,五,120.974756,24.804297,1,暴雨, , , , ,1,男,41,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0541,五,120.992389,24.820553,1,暴雨, , , , ,1,男,25,B0,小客車, , ,  , ,A3
10612BFY00C0542,二,120.978168,24.802058,1,暴雨, , , , ,2,女,35,B0,小客車, , ,  , ,A3
10612BFY00C0543,三,120.988977,24.812495,1,暴雨, , , , ,1,男,62,B0,小客車, , ,  , ,A3
10612BFY00C0544,三,120.980544,24.815154,1,暴雨, , , , ,2,女,31,B0,小客車, , ,  , ,A3
10612BFY00C0545,三,121.013322,24.795644,1,暴雨, , , , ,1,男,20,B0,小客車, , ,  , ,A3
10612BFY00C0546,三,120.98108,24.802463,1,暴雨, , , , ,2,女,47,C0,機車, , ,  , ,A3
10612BFY00C0547,六,120.934142,24.84235,1,暴雨, , , , ,2,女,48,B0,小客車, , ,  , ,A3
10612BFY00C0549,六,120.963181,24.799621,1,暴雨, , , , ,2,女,51,B0,小客車, , ,  , ,A3
10612BFY00C0550,三,121.006809,24.796247,1,暴雨, , , , ,2,女,39,B0,小客車, , ,  , ,A3
10612BFY00C0551,三,120.911002,24.742736,1,暴雨, , , , ,1,男,20,C0,機車, , ,  , ,A3
10612BFY00C0552,三,120.963253,24.797105,1,暴雨, , , , ,1,男,43,B0,小客車, , ,  , ,A3
10612BFY00C0553,三,121.014866,24.791799,1,暴雨, , , , ,1,男,36,B0,小客車, , ,  , ,A3
10612BFY00C0554,二,121.005223,24.790477,1,暴雨, , , , ,1,男,43,B0,小客車, , ,  , ,A3
10612BFY00C0555,二,121.004402,24.791037,1,暴雨, , , , ,1,男,63,B0,小客車, , ,  , ,A3
10612BFY00C0556,三,120.967306,24.793668,1,暴雨, , , , ,1,男,32,B0,小客車, , ,  , ,A3
10612BFY00C0557,三,120.934987,24.838862,1,暴雨, , , , ,1,男,36,C0,機車, , ,  , ,A3
10612BFY00C0558,三,121.002109,24.793842,1,暴雨, , , , ,1,男,68,B0,小客車, , ,  , ,A3
10612BFY00C0559,三,120.956808,24.789166,1,暴雨, , , , ,1,男,50,B0,小客車, , ,  , ,A3
10612BFY00C0560,三,120.980617,24.807654,1,暴雨, , , , ,1,男,21,C0,機車, , ,  , ,A3
10612BFY00C0561,三,120.967047,24.8056,1,暴雨, , , , ,1,男,60,C0,機車, , ,  , ,A3
10612BFY00C0562,三,120.973978,24.805746,1,暴雨, , , , ,1,男,41,B0,小客車, , ,  , ,A3
10612BFY00C0563,三,120.9718,24.817971,1,暴雨, , , , ,1,男,29,B0,小客車, , ,  , ,A3
10612BFY00C0564,三,120.966445,24.798808,1,暴雨, , , , ,1,男,58,B0,小客車, , ,  , ,A3
10612BFY00C0565,二,120.968093,24.801833,1,暴雨, , , , ,1,男,18,C0,機車, , ,  , ,A3
10612BFY00C0566,四,120.955997,24.804626,1,暴雨, , , , ,1,男,28,B0,小客車, , ,  , ,A3
10612BFY00C0567,二,120.954645,24.802142,1,暴雨, , , , ,2,女,23,C0,機車, , ,  , ,A3
10612BFY00C0568,四,120.986239,24.81094,1,暴雨, , , , ,1,男,48,C0,機車, , ,  , ,A3
10612BFY00C0569,四,120.990334,24.798685,1,暴雨, , , , ,2,女,26,C0,機車, , ,  , ,A3
10612BFY00C0570,四,120.997485,24.803049,1,暴雨, , , , ,2,女,44,B0,小客車, , ,  , ,A3
10612BFY00C0571,四,120.965234,24.79815,1,暴雨, , , , ,1,男,41,B0,小客車, , ,  , ,A3
10612BFY00C0572,三,120.970384,24.803935,8,晴,1,日間自然光線,5,乾燥,1,男,33,B0,小客車, , ,  , ,A3
10612BFY00C0574,一,120.990006,24.804678,1,暴雨, , , , ,1,男,59,B0,小客車, , ,  , ,A3
10612BFY00C0575,一,121.001304,24.79347,1,暴雨, , , , ,1,男,41,C0,機車, , ,  , ,A3
10612BFY00C0576,一,121.019355,24.787111,1,暴雨, , , , ,1,男,32,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0577,二,120.980566,24.795348,1,暴雨, , , , ,2,女,24,C0,機車, , ,  , ,A3
10612BFY00C0578,二,120.984517,24.805229,1,暴雨, , , , ,2,女,28,C0,機車, , ,  , ,A3
10612BFY00C0579,三,120.980566,24.795348,1,暴雨, , , , ,1,男,19,C0,機車, , ,  , ,A3
10612BFY00C0580,三,120.965882,24.805623,1,暴雨, , , , ,2,女,48,C0,機車, , ,  , ,A3
10612BFY00C0581,二,120.993572,24.79888,1,暴雨, , , , ,1,男,21,B0,小客車, , ,  , ,A3
10612BFY00C0582,三,120.966739,24.827298,1,暴雨, , , , ,1,男,44,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0583,四,120.970701,24.816502,1,暴雨, , , , ,2,女,45,B0,小客車, , ,  , ,A3
10612BFY00C0584,四,120.980963,24.804207,1,暴雨, , , , ,1,男,45,B0,小客車, , ,  , ,A3
10612BFY00C0585,三,120.967855,24.800291,1,暴雨, , , , ,1,男,27,B0,小客車, , ,  , ,A3
10612BFY00C0586,四,121.013322,24.795644,1,暴雨, , , , ,1,男,41,B0,小客車, , ,  , ,A3
10612BFY00C0587,四,120.972734,24.813339,1,暴雨, , , , ,2,女,31,B0,小客車, , ,  , ,A3
10612BFY00C0588,四,121.007282,24.795605,1,暴雨, , , , ,1,男,68,C0,機車, , ,  , ,A3
10612BFY00C0589,四,120.99727,24.800361,1,暴雨, , , , ,1,男,34,B0,小客車, , ,  , ,A3
10612BFY00C0590,四,120.977638,24.794515,1,暴雨, , , , ,1,男,23,C0,機車, , ,  , ,A3
10612BFY00C0591,三,121.01125,24.787977,1,暴雨, , , , ,2,女,31,B0,小客車, , ,  , ,A3
10612BFY00C0592,六,120.971027,24.804251,1,暴雨, , , , ,1,男,22,C0,機車, , ,  , ,A3
10612BFY00C0593,四,121.014158,24.790572,1,暴雨, , , , ,1,男,57,C0,機車, , ,  , ,A3
10612BFY00C0594,四,120.963378,24.806801,1,暴雨, , , , ,2,女,51,C0,機車, , ,  , ,A3
10612BFY00C0595,四,121.021077,24.781878,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10612BFY00C0596,四,120.96289,24.792229,1,暴雨, , , , ,1,男,23,B0,小客車, , ,  , ,A3
10612BFY00C0597,四,120.995264,24.819497,1,暴雨, , , , ,1,男,41,B0,小客車, , ,  , ,A3
10612BFY00C0598,五,120.971958,24.795272,1,暴雨, , , , ,2,女,45,B0,小客車, , ,  , ,A3
10612BFY00C0599,五,120.966816,24.799048,1,暴雨, , , , ,1,男,63,B0,小客車, , ,  , ,A3
10612BFY00C0600,日,121.002568,24.792746,1,暴雨, , , , ,1,男,37,B0,小客車, , ,  , ,A3
10612BFY00C0601,四,120.982591,24.819297,1,暴雨, , , , ,1,男,33,C0,機車, , ,  , ,A3
10612BFY00C0602,一,120.952553,24.796493,1,暴雨, , , , ,1,男,28,A1,大貨車, , ,  , ,A3
10612BFY00C0603,一,120.974066,24.79054,1,暴雨, , , , ,2,女,49,B0,小客車, , ,  , ,A3
10612BFY00C0604,一,120.956652,24.798473,1,暴雨, , , , ,1,男,29,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0605,一,120.963571,24.797,1,暴雨, , , , ,1,男,20,C0,機車, , ,  , ,A3
10612BFY00C0606,五,120.927595,24.849606,1,暴雨, , , , ,1,男,35,C0,機車, , ,  , ,A3
10612BFY00C0607,五,120.973536,24.820258,1,暴雨, , , , ,2,女,46,B0,小客車, , ,  , ,A3
10612BFY00C0608,四,120.994243,24.798523,1,暴雨, , , , ,1,男,34,B0,小客車, , ,  , ,A3
10612BFY00C0609,四,120.994449,24.817287,1,暴雨, , , , ,1,男,31,B0,小客車, , ,  , ,A3
10612BFY00C0610,四,120.981024,24.814701,1,暴雨, , , , ,1,男,38,B0,小客車, , ,  , ,A3
10612BFY00C0611,四,120.975684,24.817754,1,暴雨, , , , ,1,男,33,B0,小客車, , ,  , ,A3
10612BFY00C0612,四,120.941115,24.838143,1,暴雨, , , , ,1,男,43,B0,小客車, , ,  , ,A3
10612BFY00C0613,五,121.008096,24.812349,1,暴雨, , , , ,2,女,43,B0,小客車, , ,  , ,A3
10612BFY00C0614,三,120.994306,24.804486,1,暴雨, , , , ,1,男,38,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0615,五,120.977075,24.818248,1,暴雨, , , , ,1,男,26,F0,慢車, , ,  , ,A3
10612BFY00C0616,五,120.986872,24.814929,1,暴雨, , , , ,1,男,24,B0,小客車, , ,  , ,A3
10612BFY00C0617,一,120.96733,24.788147,1,暴雨, , , , ,2,女,45,B0,小客車, , ,  , ,A3
10612BFY00C0618,五,120.966946,24.782403,1,暴雨, , , , ,2,女,48,B0,小客車, , ,  , ,A3
10612BFY00C0619,四,120.966902,24.802338,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10612BFY00C0620,五,120.967288,24.778965,1,暴雨, , , , ,1,男,23,C0,機車, , ,  , ,A3
10612BFY00C0621,五,120.949294,24.806974,1,暴雨, , , , ,1,男,22,B0,小客車, , ,  , ,A3
10612BFY00C0622,五,120.940837,24.796095,1,暴雨, , , , ,1,男,22,C0,機車, , ,  , ,A3
10612BFY00C0623,五,120.943077,24.795973,1,暴雨, , , , ,2,女,41,B0,小客車, , ,  , ,A3
10612BFY00C0624,五,120.967553,24.782095,1,暴雨, , , , ,2,女,26,C0,機車, , ,  , ,A3
10612BFY00C0625,六,120.969751,24.810813,1,暴雨, , , , ,2,女,43,B0,小客車, , ,  , ,A3
10612BFY00C0626,五,120.984618,24.797017,1,暴雨, , , , ,1,男,48,B0,小客車, , ,  , ,A3
10612BFY00C0627,五,120.967884,24.820857,1,暴雨, , , , ,2,女,49,B0,小客車, , ,  , ,A3
10612BFY00C0628,五,120.968522,24.804344,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10612BFY00C0629,五,121.012732,24.792864,1,暴雨, , , , ,2,女,32,B0,小客車, , ,  , ,A3
10612BFY00C0630,五,120.974691,24.816339,1,暴雨, , , , ,1,男,44,B0,小客車, , ,  , ,A3
10612BFY00C0631,五,121.011248,24.789009,1,暴雨, , , , ,1,男,44,B0,小客車, , ,  , ,A3
10612BFY00C0632,五,120.956002,24.803223,1,暴雨, , , , ,1,男,57,B0,小客車, , ,  , ,A3
10612BFY00C0633,五,120.965197,24.821048,1,暴雨, , , , ,2,女,26,C0,機車, , ,  , ,A3
10612BFY00C0634,六,120.977046,24.813966,1,暴雨, , , , ,2,女,31,C0,機車, , ,  , ,A3
10612BFY00C0635,五,120.961388,24.808152,1,暴雨, , , , ,2,女,30,B0,小客車, , ,  , ,A3
10612BFY00C0636,日,120.993368,24.79206,1,暴雨, , , , ,1,男,34,B0,小客車, , ,  , ,A3
10612BFY00C0637,日,120.970577,24.804455,1,暴雨, , , , ,2,女,37,B0,小客車, , ,  , ,A3
10612BFY00C0638,五,120.966717,24.803589,1,暴雨, , , , ,1,男,39,B0,小客車, , ,  , ,A3
10612BFY00C0639,五,120.966444,24.815263,1,暴雨, , , , ,2,女,40,B0,小客車, , ,  , ,A3
10612BFY00C0640,六,120.925347,24.803677,1,暴雨, , , , ,1,男,33,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0641,六,120.967794,24.785749,1,暴雨, , , , ,1,男,54,B0,小客車, , ,  , ,A3
10612BFY00C0642,六,120.972186,24.82383,1,暴雨, , , , ,1,男,60,B0,小客車, , ,  , ,A3
10612BFY00C0643,六,120.95749,24.793712,1,暴雨, , , , ,1,男,43,B0,小客車, , ,  , ,A3
10612BFY00C0644,二,120.991715,24.803689,1,暴雨, , , , ,2,女,47,B0,小客車, , ,  , ,A3
10612BFY00C0645,六,120.996444,24.803836,1,暴雨, , , , ,1,男,55,B0,小客車, , ,  , ,A3
10612BFY00C0646,五,120.974351,24.813596,1,暴雨, , , , ,1,男,62,A0,大客車, , ,  , ,A3
10612BFY00C0647,三,120.983146,24.802245,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10612BFY00C0648,六,120.925146,24.848158,1,暴雨, , , , ,1,男,35,B1,小貨車(含客、貨兩用), , ,  , ,A3
10612BFY00C0649,六,120.96533,24.799726,1,暴雨, , , , ,2,女,48,B0,小客車, , ,  , ,A3
10612BFY00C0650,六,121.017859,24.783423,1,暴雨, , , , ,2,女,47,B0,小客車, , ,  , ,A3
10612BFY00C0651,六,120.993569,24.81605,1,暴雨, , , , ,2,女,35,B0,小客車, , ,  , ,A3
10612BFY00C0652,四,120.990055,24.811412,1,暴雨, , , , ,1,男,23,B0,小客車, , ,  , ,A3
10612BFY00C0653,六,120.937731,24.840347,1,暴雨, , , , ,1,男,59,B0,小客車, , ,  , ,A3
10612BFY00C0654,六,121.013334,24.784806,1,暴雨, , , , ,2,女,65,B0,小客車, , ,  , ,A3
10612BFY00C0655,一,120.99581,24.797648,1,暴雨, , , , ,1,男,43,A1,大貨車, , ,  , ,A3
10612BFY00C0656,一,121.003834,24.79786,1,暴雨, , , , ,2,女,39,B0,小客車, , ,  , ,A3
10612BFY00C0657,五,120.974661,24.793884,1,暴雨, , , , ,2,女,37,B0,小客車, , ,  , ,A3
10612BFY00C0658,三,121.022593,24.783257,1,暴雨, , , , ,1,男,44,B0,小客車, , ,  , ,A3
10612BFY00C0659,六,120.969151,24.810313,1,暴雨, , , , ,1,男,64,B0,小客車, , ,  , ,A3
10612BFY00C0660,三,120.942221,24.792903,1,暴雨, , , , ,2,女,46,B0,小客車, , ,  , ,A3
10612BFY00C0661,五,121.021991,24.78159,1,暴雨, , , , ,1,男,55,C0,機車, , ,  , ,A3
10612BFY00C0662,六,120.972881,24.808679,1,暴雨, , , , ,1,男,38,B0,小客車, , ,  , ,A3
10612BFY00C0663,三,120.973957,24.805848,1,暴雨, , , , ,1,男,20,C0,機車, , ,  , ,A3
10612BFY00C0664,六,120.9756,24.815554,1,暴雨, , , , ,2,女,44,B0,小客車, , ,  , ,A3
10612BFY00C0665,六,120.977983,24.814762,1,暴雨, , , , ,1,男,49,B0,小客車, , ,  , ,A3
10612BFY00C0666,六,121.006937,24.798452,1,暴雨, , , , ,1,男,45,B0,小客車, , ,  , ,A3
